Changed database context to 'MeteoriteLandings'.
name                                               recclass                                           year        GeoLocationX             GeoLocationY            
Queen Alexandra Range 94482                        LL6                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94483                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94484                        Eucrite-unbr                                              1994                    -84.0                    168.0
Queen Alexandra Range 94485                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94486                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94487                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94488                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94489                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94490                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94491                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94492                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94493                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94494                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94495                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94496                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94497                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94498                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94499                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94500                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94501                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94502                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94503                        LL5                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94504                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94505                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94506                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94507                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94508                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94509                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94510                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94511                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94512                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94513                        L4                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94514                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94515                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94516                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94517                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94518                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94519                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94520                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94521                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94522                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94523                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94524                        LL6                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94525                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94526                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94527                        LL6                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94528                        LL6                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94529                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94530                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94531                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94532                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94533                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94534                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94535                        Winonaite                                                 1994                    -84.0                    168.0
Queen Alexandra Range 94536                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94537                        L3.6                                                      1994                    -84.0                    168.0
Queen Alexandra Range 94538                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94539                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94540                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94541                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94542                        LL6                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94543                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94544                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94545                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94546                        CV3                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94547                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94548                        LL6                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94549                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94550                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94551                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94552                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94553                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94554                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94555                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94556                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94557                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94558                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94559                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94560                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94561                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94562                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94563                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94564                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94565                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94566                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94568                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94569                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94570                        L4-an                                                     1994                    -84.0                    168.0
Queen Alexandra Range 94571                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94572                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94573                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94574                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94575                        H3.6                                                      1994                    -84.0                    168.0
Queen Alexandra Range 94576                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94577                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94578                        LL6                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94579                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94580                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94581                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94582                        CM2                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94583                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94584                        LL6                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94585                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94586                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94587                        LL6                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94588                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94589                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94590                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94591                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94592                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94593                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94594                        EL3                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94595                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94596                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94597                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94598                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94599                        LL6                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94600                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94601                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94602                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94603                        CR2                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94604                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94605                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94606                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94607                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94608                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94609                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94610                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94611                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94612                        LL6                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94613                        Ureilite                                                  1994                    -84.0                    168.0
Queen Alexandra Range 94614                        Mesosiderite                                              1994                    -84.0                    168.0
Queen Alexandra Range 94615                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94616                        Howardite                                                 1994                    -84.0                    168.0
Queen Alexandra Range 94617                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94618                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94619                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94620                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94621                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94622                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94623                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94624                        LL6                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94625                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94626                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94627                        CBb                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94628                        LL6                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94629                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94630                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94631                        LL6                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94632                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94633                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94634                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94635                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94636                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94637                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94638                        LL6                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94639                        Mesosiderite                                              1994                    -84.0                    168.0
Queen Alexandra Range 94640                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94641                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94642                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94643                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94644                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94645                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94646                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94647                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94648                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94649                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94650                        LL6                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94651                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94652                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94653                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94654                        LL6                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94655                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94656                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94657                        LL6                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94658                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94659                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94660                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94661                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94662                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94663                        LL6                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94664                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94665                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94666                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94667                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94668                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94669                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94670                        LL6                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94671                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94672                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94673                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94674                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94675                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94676                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94677                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94678                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94679                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94680                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94681                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94682                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94683                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94684                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94685                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94686                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94687                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94688                        CV3                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94689                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94690                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94691                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94692                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94693                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94694                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94695                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94696                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94697                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94698                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94699                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94700                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94701                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94702                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94703                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94704                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94705                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94706                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94707                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94708                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94709                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94710                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94711                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94712                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94713                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94714                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94715                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94716                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94717                        LL6                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94718                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94719                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94720                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94721                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94722                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94723                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94724                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94725                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94726                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94727                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94728                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94729                        LL6                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94730                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94731                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94732                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94733                        LL6                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94734                        CM2                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94735                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94736                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94737                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94738                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94739                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94740                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94742                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94743                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94744                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94745                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94746                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94747                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94748                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94749                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94750                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94751                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94752                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94753                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94754                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94755                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94756                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94757                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94758                        LL6                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94759                        LL6                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94760                        LL6                                                       1994                    -84.0                    168.0
Queen Alexandra Range 94761                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94762                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94763                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94764                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94765                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94766                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94767                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94768                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94769                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94770                        L5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94771                        H5                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94772                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94773                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94774                        L6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94775                        L4                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94776                        H6                                                        1994                    -84.0                    168.0
Queen Alexandra Range 94777                        H5                                                        1994                    -84.0                    168.0
Rainbow                                            CO3.2                                                     1994      -35.906669999999998       141.85499999999999
Roosevelt County 091                               H4                                                        1994       34.083329999999997                   -103.5
Roosevelt County 092                               L5                                                        1994       34.083329999999997                   -103.5
Roosevelt County 093                               L5                                                        1994       34.083329999999997                   -103.5
Roosevelt County 094                               L5                                                        1994       34.083329999999997                   -103.5
Rumanov+í                                          H5                                                        1994       48.347999999999999                   17.866
Sarir Qattusah 001                                 L/LL3                                                     1994       26.445499999999999       15.592499999999999
Sarir Tibesti 001                                  H5                                                        1994       24.297000000000001                 18.41433
Siwa                                               L5-6                                                      1994                     28.5                     25.5
Sleeper Camp 015                                   H5                                                        1994                 -30.0275       126.27016999999999
Sleeper Camp 016                                   L6                                                        1994      -30.031829999999999                126.27283
Sleeper Camp 017                                   H5                                                        1994      -30.012830000000001                126.25783
Snyder Hill                                        L5                                                        1994       32.158329999999999               -111.11333
St-Robert                                          H5                                                        1994       45.968609999999998      -72.978059999999999
Tarahumara                                         Iron-IIE                                                  1994                     28.5                  -106.25
Turriff                                            L5                                                        1994      -35.483330000000002       142.59999999999999
Yamato 9401                                        H4                                                        1994      -71.546940000000006       35.401940000000003
Yamato 9402                                        H4                                                        1994      -71.546940000000006       35.401940000000003
Yamato 9403                                        H6                                                        1994      -71.546940000000006       35.401940000000003
Yamato 9404                                        H4                                                        1994      -71.546940000000006       35.401940000000003
Yamato 9405                                        H/L4                                                      1994      -71.546940000000006       35.401940000000003
Yamato 9406                                        H6                                                        1994      -71.546940000000006       35.401940000000003
Yamato 9407                                        H4                                                        1994      -71.546940000000006       35.401940000000003
Yamato 9408                                        H4                                                        1994      -71.546940000000006       35.401940000000003
Yamato 9409                                        H4                                                        1994      -71.546940000000006       35.401940000000003
Yamato 9410                                        OC                                                        1994      -71.546940000000006       35.401940000000003
Yamato 9411                                        OC                                                        1994      -71.546940000000006       35.401940000000003
Yamato 9412                                        OC                                                        1994      -71.546940000000006       35.401940000000003
Yamato 9413                                        OC                                                        1994      -71.546940000000006       35.401940000000003
Yamato 9414                                        OC                                                        1994      -71.546940000000006       35.401940000000003
Yamato 9415                                        OC                                                        1994      -71.546940000000006       35.401940000000003
Yamato 9416                                        OC                                                        1994      -71.546940000000006       35.401940000000003
Mercedes                                           H5                                                        1994      -34.666670000000003      -59.333329999999997
+ûsterplana 004                                    Relict OC                                                 1994       58.583329999999997                 13.43333
+ûsterplana 030                                    Relict OC                                                 1994       58.583329999999997                 13.43333
Great Sand Sea 022                                 H6                                                        1994                 25.91667                 25.66667
Dumont                                             Iron-IVB                                                  1994       33.816670000000002               -100.51667
Corn                                               H5                                                        1994       35.405000000000001      -98.748890000000003

(719 rows affected)
